time,country_name,adolescent_fertility_rate,life_expectancy,mortality_rate,GDP_per_capita,C02_emissions,health_expend_per_capita,electric_power_consumption,oop_expend_per_capita,net_income_per_capita
2014,Spain,8.4732,83.2292682926829,2,29500.7894328615,5.18406700444856,3045.22485352,5355.98700558221,704.53192332,24558.1419767781
2014,Sri0Lanka,21.4786,76.147,5.5,3819.25352972265,0.847049782532953,405.77105713,531.090576571374,197.53965819,3450.01716192347
2014,St.0Kitts0and0Nevis,0,0,11.4,18789.6345021562,4.52969915259818,1183.40612793,0,635.94099238,0
2014,St.0Lucia,42.7128,75.44,12.6,9843.30853424047,2.86023538314961,654.40539551,0,340.00267434,7614.11261547516
2014,St.0Martin0(French0part),0,79.1731707317073,0,21459.319127858,0,0,0,0,0
2014,St.0Vincent0and0the0Grenadines,52.3128,72.01,11,7081.06547783663,2.48006770335485,492.4569397,0,163.07432629,5169.65066578471
2014,Sudan,73.602,64.169,30,2022.72424316406,0.424460119781307,255.95248413,256.756229063841,171.56950401,1162.20397949219
2014,Suriname,63.956,71.133,13.1,9471.92200052426,4.73541309352456,835.66394043,3596.74521669034,242.19838741,7082.93845182816
2014,Sweden,5.2782,82.2536585365854,1.6,60020.3604576572,4.0304825162931,5193.20019531,13480.148224391,774.77079464,51086.3259045472
2014,Switzerland,3.207,83.1975609756098,3,89684.7075795936,4.8591655248048,6846.42919922,7520.16602494502,1782.57773899,69888.3820460863
2014,Syrian0Arab0Republic,41.4096,69.821,10.8,1179.85829624169,1.42218008767019,0,974.575471771222,0,966.431951532227
2014,Tajikistan,53.0872,69.874,16.8,1104.17235837941,0.554961271906557,223.15707397,1499.48599437672,138.77025537,1193.7629866179
2014,Tanzania,121.25,62.288,22.8,1030.07763671875,0.21436908223286,87.45562744,103.681777965553,22.72230624,822.537780761719
2014,Thailand,48.901,75.747,6.4,5951.88348654008,3.75226016397858,570.36523438,2538.79571262759,73.32661845,4524.02060232328
