Time,Time Code,Country Name,Country Code,"Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Mortality rate, neonatal (per 1,000 live births) [SH.DYN.NMRT]",GDP per capita (current US$) [NY.GDP.PCAP.CD],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],"Current health expenditure per capita, PPP (current international $) [SH.XPD.CHEX.PP.CD]",Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC],"Out-of-pocket expenditure per capita, PPP (current international $) [SH.XPD.OOPC.PP.CD]",Adjusted net national income per capita (current US$) [NY.ADJ.NNTY.PC.CD]
2014,YR2014,Guinea-Bissau,GNB,106.6092,56.556,40.2,623.313091387687,0.159533648143729,147.85882568,..,81.89677282,490.89787372867
2014,YR2014,Guyana,GUY,79.59,69.049,20.8,5407.14736611728,2.69855672114809,432.32339478,..,155.43600302,4799.65784415375
2014,YR2014,Haiti,HTI,55.21,62.069,27.5,1435.13647023104,0.286282868228878,134.05033875,39.0558087600094,41.57613357,1367.7133140797
2014,YR2014,Honduras,HND,77.2212,74.278,10.9,2206.05439745471,1.05632478236717,352.40264893,619.837087026981,171.5770444,1892.64604653659
2014,YR2014,"Hong Kong SAR, China",HKG,2.8946,83.9804878048781,..,40315.2855640552,..,..,6083.2699356802,..,..
2014,YR2014,Hungary,HUN,21.7806,75.7634146341463,2.9,14298.833667395,4.11798842991385,1808.3972168,3965.95823348335,512.87788778,11220.619363507
2014,YR2014,Iceland,ISL,8.1236,82.8609756097561,1.2,54576.7448146565,6.26172149180564,3771.12475586,53832.4790919587,678.0585056,43168.2348136783
2014,YR2014,India,IND,22.102,68.286,27,1573.88564182956,1.65723127096964,189.44381714,804.5163492833,126.95387317,1367.7061573475
2014,YR2014,Indonesia,IDN,49.2346,70.481,14.8,3491.63749125449,1.89673363766561,304.6796875,811.909858168648,137.85930134,2626.13634183417
2014,YR2014,"Iran, Islamic Rep.",IRN,36.9966,75.502,10.4,5943.04810717544,7.81441898015545,1029.78173828,3022.12193878822,434.51095977,4406.91643896593
2014,YR2014,Iraq,IRQ,76.389,69.7,17.5,6637.68437454551,3.89515843133828,398.98904419,1328.23049342541,246.72345536,5106.86559316937
2014,YR2014,Ireland,IRL,9.4728,81.3487804878049,2.5,55599.850799684,7.62816275260038,4898.44287109,5672.06413410796,700.95728708,38481.2090017156
2014,YR2014,Isle of Man,IMN,..,..,..,92334.6463139171,..,..,..,..,..
2014,YR2014,Israel,ISR,10.7686,82.1536585365854,2.1,37847.6499432106,7.87760035306828,2560.2097168,6600.8982801222,589.10506763,32564.7375467657
2014,YR2014,Italy,ITA,5.6324,83.090243902439,2.2,35565.7213771496,5.38747546025491,3210.07373047,5002.40667987736,723.54945484,29028.5054948501
2014,YR2014,Jamaica,JAM,57.5552,74.042,11.4,4834.28400949801,2.50075041892628,441.40905762,1050.73253900597,94.51177402,4342.65151130144
2014,YR2014,Japan,JPN,4.1994,83.5878048780488,0.9,38475.3952461838,9.56283977432658,4214.34863281,7819.71463590936,542.37319638,30074.244169378
2014,YR2014,Jordan,JOR,27.2012,73.969,10.6,4131.44735046027,2.86472801419969,661.85900879,1864.93238681072,138.26747904,3802.44401147016
2014,YR2014,Kazakhstan,KAZ,30.686,71.44,6.2,12807.2606866152,12.1024147697437,734.925354,5600.20846486508,174.92630178,8915.96280910767
2014,YR2014,Kenya,KEN,81.723,64.135,22.9,1462.22005213295,0.324410689093295,164.95001221,164.325260117957,48.20136404,1061.23446801773
2014,YR2014,Kiribati,KIR,19.1512,66.995,24,1625.99130015561,0.548511236791351,190.14231873,..,0.22402489,2942.56398286502
2014,YR2014,"Korea, Dem. People's Rep.",PRK,0.2986,71.198,12.1,..,1.24631884149719,..,601.689063358453,..,..
2014,YR2014,"Korea, Rep.",KOR,1.6112,81.7219512195122,1.7,29249.5752209742,11.5887437408533,2293.31298828,10496.5136719641,776.55938417,23851.7499921776
2014,YR2014,Kosovo,XKX,..,71.0975609756098,..,3902.67601270818,..,..,2818.33723068165,..,..
2014,YR2014,Kuwait,KWT,8.9452,75.019,5,44062.3409134598,23.1838021963582,2043.60705566,15590.6125785335,284.66077867,40088.0323302501
2014,YR2014,Kyrgyz Republic,KGZ,39.516,70.4024390243902,15.1,1279.76978265986,1.66395339527838,314.5553894,1941.22183189101,177.17098848,980.324143125921
2014,YR2014,Lao PDR,LAO,66.7636,66.144,25.5,1999.95820314913,0.653637810956188,135.00566101,..,68.6901562,1535.82632826974
2014,YR2014,Latvia,LVA,15.6418,74.1243902439024,2.9,15742.3913381908,3.65135215876578,1296.15466309,3507.40452065472,506.87434561,11931.9337059677
2014,YR2014,Lebanon,LBN,15.6844,78.732,5,7681.65794445012,4.01690062946835,1129.73132324,2588.86454435888,401.86996363,6199.67188802547
2014,YR2014,Lesotho,LSO,90.4976,49.891,44.1,1194.5756269342,0.298515065861776,266.04830933,..,41.94934267,1118.50572751829
2014,YR2014,Liberia,LBR,137.81,61.723,32.3,739.91193501652,0.279848099512658,125.04706573,..,63.94609388,358.729328054955
2014,YR2014,Libya,LBY,5.9826,71.981,7.4,9017.93368003086,9.11657410462275,..,1811.05460057695,..,5696.28602299771
2014,YR2014,Liechtenstein,LIE,..,82.0731707317073,..,178864.851913785,4.29887950841562,..,..,..,..
2014,YR2014,Lithuania,LTU,12.3984,74.5170731707317,2.4,16551.018202078,3.70349265855099,1738.9708252,3821.1451704374,547.64991536,14166.5983046846
2014,YR2014,Luxembourg,LUX,5.7332,82.2292682926829,1.6,123678.702143275,17.3461622172356,5573.94482422,13914.6784488756,619.17741808,75737.0708272146
2014,YR2014,"Macao SAR, China",MAC,2.876,83.543,..,93022.8751422537,..,..,..,..,..
2014,YR2014,Madagascar,MDG,115.8552,65.133,22.7,530.861038866614,0.127596995886131,68.89710999,..,19.55547268,417.782876325028
2014,YR2014,Malawi,MWI,139.6142,61.042,23.7,371.269521706741,0.0521806939935025,104.79103851,..,8.57493336,284.792385748047
2014,YR2014,Malaysia,MYS,13.255,75.268,4.1,11319.0619448482,7.92356499752546,926.00524902,4651.95141356202,305.99538761,7946.2306381179
2014,YR2014,Maldives,MDV,9.6016,77.36,5.9,8499.30714783649,3.14929498266364,1264.7199707,..,355.85219754,6906.38814200137
2014,YR2014,Mali,MLI,174.9938,57.036,35.6,848.278991630744,0.199595937197726,85.83843231,..,28.7998029,721.205623788516
2014,YR2014,Malta,MLT,13.1238,82.0463414634146,4.4,26754.2684451944,5.43080531274497,3157.4831543,4924.54401944044,1151.16545277,..
2014,YR2014,Marshall Islands,MHL,..,..,16.9,3185.26135389889,2.62315733627938,440.62750244,..,56.36731656,..
2014,YR2014,Mauritania,MRT,75.8298,63.654,35.2,1677.10901942794,0.737745687206887,148.92012024,..,70.91699439,1388.06228037045
2014,YR2014,Mauritius,MUS,27.3226,74.1943902439024,9.3,10153.9382184867,3.13259857191869,1018.6237793,2182.50915591141,511.14791823,9345.38836421066
2014,YR2014,Mexico,MEX,63.728,74.908,8.3,10928.9160089988,3.84063365932087,1002.76757813,2157.32378751727,409.85143173,8533.49660929969
2014,YR2014,"Micronesia, Fed. Sts.",FSM,16.7032,67.152,15.6,2971.51260191356,1.30300436130492,331.73342896,..,8.96547812,3004.00536564579
2014,YR2014,Moldova,MDA,24.4262,71.267,11.7,3328.79433016779,2.69868217439821,611.93859863,1725.61647911234,234.67112126,3244.35748767621
2014,YR2014,Monaco,MCO,..,..,1.9,189432.370013147,..,3684.35766602,..,216.74368372,..
2014,YR2014,Mongolia,MNG,28.3458,68.863,9.8,4158.52147149753,6.16303290563975,461.77474976,2006.38683369437,161.40169719,3177.52899069311
2014,YR2014,Montenegro,MNE,11.7232,76.4414634146341,2.6,7387.87103632234,3.57022246121843,1220.36669922,4612.34139045689,477.3487508,6780.67762231289
2014,YR2014,Morocco,MAR,32.5844,75.477,15.3,3171.69921875,1.71646537588045,354.12332153,904.441863880812,195.85641401,2772.978515625
2014,YR2014,Mozambique,MOZ,154.9374,56.062,31.8,673.969476342085,0.184887949289665,72.12837219,478.920643963949,7.51916934,542.133598047192
2014,YR2014,Myanmar,MMR,29.2992,65.378,25.9,1210.09765357091,0.325932191179405,176.17637634,215.298858380481,116.33878974,1042.99113082135
2014,YR2014,Namibia,NAM,72.84,61.425,21.8,5469.90140003637,1.73746585447854,880.18109131,1652.57193328483,79.54097264,4763.75582600982
2014,YR2014,Nauru,NRU,..,..,22,10171.4807258872,4.85955882447838,1007.28991699,..,13.22720894,..
2014,YR2014,Nepal,NPL,71.6898,69.168,22.4,844.853124854118,0.264996836556306,149.59086609,146.473003661416,89.82563497,815.773948508347
2014,YR2014,Netherlands,NLD,4.184,81.7073170731707,2.6,52900.537415323,8.88170306744788,5213.54980469,6712.774758245,604.09746503,43409.8361406518
2014,YR2014,New Caledonia,NCL,16.5478,77.2365853658537,..,39675.5819387796,..,..,..,..,..
2014,YR2014,New Zealand,NZL,21.4654,81.4048780487805,3.3,44572.8987536626,7.07848982914967,3467.03344727,9012.73109708845,445.52852204,36295.0168146337
2014,YR2014,Nicaragua,NIC,90.3624,73.429,12.4,1934.06292227225,0.774899292217739,394.20755005,568.313718288957,139.27394176,1674.49252541829
2014,YR2014,Niger,NER,195.061,60.07,27.4,564.596748802018,0.111745309652862,50.71801758,51.1949419189486,27.72933294,560.509114326356
2014,YR2014,Nigeria,NGA,113.162,52.672,37.3,3098.98579063938,0.650945532985441,184.40228271,144.525438464076,132.50077522,2554.41663917614
2014,YR2014,North Macedonia,MKD,17.1006,75.4512195121951,7.9,5495.73504918897,3.72435686365862,840.85235596,3513.95497204072,294.10171071,4362.55110582155
2014,YR2014,Northern Mariana Islands,MNP,..,..,..,15044.9358962767,..,..,..,..,..
2014,YR2014,Norway,NOR,5.6798,82.1,1.7,97019.1827527462,7.61304932507459,6192.90380859,22999.9345951283,890.4486689,77788.5042546757
2014,YR2014,Oman,OMN,14.2182,76.634,5,23017.9339840457,16.4851739931165,1368.84619141,6445.58141960219,79.13513208,10455.1709350576
2014,YR2014,Pakistan,PAK,40.4238,66.36,46.2,1251.17571867949,0.789739105585084,115.37597656,447.505156703301,76.7537339,1149.11745815925
2014,YR2014,Palau,PLW,..,..,10.9,13711.7617021277,12.4822694359096,2012.49841309,..,280.20661371,..
2014,YR2014,Panama,PAN,84.8478,77.583,9.8,12796.0740376761,2.75804728945777,1584.81506348,2064.17791352702,482.44868032,10993.0848470128
2014,YR2014,Papua New Guinea,PNG,55.0064,63.181,24.3,2920.78298571159,0.741185071460888,123.04714203,..,7.32777055,2414.43375103496
2014,YR2014,Paraguay,PRY,71.9578,73.473,12.3,6118.31811031962,0.853091846387849,759.10656738,1552.38468713804,336.940337,5358.39783645474
2014,YR2014,Peru,PER,60.1436,75.529,8.4,6672.8773725884,1.76701033037894,577.32281494,1345.87900741141,182.21084189,5708.81675282203
2014,YR2014,Philippines,PHL,56.029,70.481,14.3,2959.64543521349,1.01300190934071,257.77166748,696.346786987655,135.01222778,2978.72285357854
2014,YR2014,Poland,POL,12.815,77.6024390243903,3,14271.3058536202,7.51688948127014,1626.76696777,3971.79976131055,374.33604757,12050.9419937177
2014,YR2014,Portugal,PRT,10.2004,81.1219512195122,2.1,22103.7009703321,4.41589525234787,2678.61450195,4662.60079980294,785.76470167,17770.5858405156
2014,YR2014,Puerto Rico,PRI,38.9956,79.2024634146342,..,28981.4573305866,..,..,..,..,..
2014,YR2014,Qatar,QAT,10.7296,79.646,4,83858.3404554095,33.2058951082951,3127.25561523,14781.6242829991,177.20236808,58781.550598887
2014,YR2014,Romania,ROU,36.421,74.909756097561,4.7,10043.6774497614,3.59335357757559,1035.37133789,2584.41178726443,210.32223538,8039.92064657987
2014,YR2014,Russian Federation,RUS,24.1316,70.7436585365854,4.4,14095.6484375,11.2082025675772,1348.15075684,6602.65747938354,482.98457724,10995.6728515625
2014,YR2014,Rwanda,RWA,39.9726,66.884,20.2,742.966243370171,0.0775919163574597,119.28153229,..,14.40707266,593.942073157757
2014,YR2014,Samoa,WSM,26.505,72.549,7.5,3937.18629813855,1.09249814506029,367.9239502,..,40.45375147,3369.42488762284
2014,YR2014,San Marino,SMR,..,..,1.1,50817.3308247802,..,3744.2746582,..,661.84905811,..
2014,YR2014,Sao Tome and Principe,STP,98.1116,69.052,12,1770.46768807179,0.61309884337772,256.9666748,..,38.43793754,1258.22016204545
2014,YR2014,Saudi Arabia,SAU,9.1756,74.533,4.9,24464.2125566118,17.4831633194387,2913.33203125,9401.48566774946,382.69151623,19438.3919221123
2014,YR2014,Senegal,SEN,79.2506,66.37,24.2,1396.65733855586,0.604596605992365,124.43912506,229.351649483518,62.77738348,1217.29402503319
2014,YR2014,Serbia,SRB,17.1408,75.3365853658537,4.2,6600.05680854589,5.46379410085142,1352.35632324,4271.7446669105,540.19536059,4752.37904429011
2014,YR2014,Seychelles,SYC,61.6054,73.2292682926829,8.9,15188.1890475154,5.1445396601091,1097.77722168,..,327.72817321,12012.151275899
2014,YR2014,Sierra Leone,SLE,121.0864,52.372,35.7,714.699795733977,0.163884124538561,352.65808105,..,123.31863859,612.664082833844
2014,YR2014,Singapore,SGP,3.7574,82.4951219512195,1,57562.5307937678,8.11741168766082,3235.42553711,8844.68759301201,1077.33346951,47493.6171944319
2014,YR2014,Sint Maarten (Dutch part),SXM,..,77.0682926829268,..,33043.6883812669,..,..,..,..,..
2014,YR2014,Slovak Republic,SVK,23.752,76.8121951219512,3.1,18655.7901089421,5.61763652417007,1999.39172363,5137.07383519398,360.04907291,15141.7911722073
2014,YR2014,Slovenia,SVN,4.3484,81.0780487804878,1.5,24247.1733184083,6.35796644811162,2625.7019043,6727.99930164211,340.90660636,18923.6038499819
2014,YR2014,Solomon Islands,SLB,78.003,71.896,9.5,2274.96625122036,0.579138418468859,124.44995117,..,3.47924245,2015.64156065003
2014,YR2014,Somalia,SOM,106.2596,55.509,40.8,374.114780718262,0.0484222846631602,..,..,..,205.236226629511
2014,YR2014,South Africa,ZAF,70.3488,61.968,11,6988.80873854682,8.21224115619332,1070.67114258,4198.04611982095,60.6426136,5721.22912290502
2014,YR2014,South Sudan,SSD,71.6604,56.552,40.3,1322.82036383331,0.144956615468536,..,43.5817283414443,..,877.351568981806
2014,YR2014,Spain,ESP,8.4732,83.2292682926829,2,29500.7894328615,5.18406700444856,3045.22485352,5355.98700558221,704.53192332,24558.1419767781
2014,YR2014,Sri Lanka,LKA,21.4786,76.147,5.5,3819.25352972265,0.847049782532953,405.77105713,531.090576571374,197.53965819,3450.01716192347
2014,YR2014,St. Kitts and Nevis,KNA,..,..,11.4,18789.6345021562,4.52969915259818,1183.40612793,..,635.94099238,..
2014,YR2014,St. Lucia,LCA,42.7128,75.44,12.6,9843.30853424047,2.86023538314961,654.40539551,..,340.00267434,7614.11261547516
2014,YR2014,St. Martin (French part),MAF,..,79.1731707317073,..,21459.319127858,..,..,..,..,..
2014,YR2014,St. Vincent and the Grenadines,VCT,52.3128,72.01,11,7081.06547783663,2.48006770335485,492.4569397,..,163.07432629,5169.65066578471
2014,YR2014,Sudan,SDN,73.602,64.169,30,2022.72424316406,0.424460119781307,255.95248413,256.756229063841,171.56950401,1162.20397949219
2014,YR2014,Suriname,SUR,63.956,71.133,13.1,9471.92200052426,4.73541309352456,835.66394043,3596.74521669034,242.19838741,7082.93845182816
2014,YR2014,Sweden,SWE,5.2782,82.2536585365854,1.6,60020.3604576572,4.0304825162931,5193.20019531,13480.148224391,774.77079464,51086.3259045472
2014,YR2014,Switzerland,CHE,3.207,83.1975609756098,3,89684.7075795936,4.8591655248048,6846.42919922,7520.16602494502,1782.57773899,69888.3820460863
2014,YR2014,Syrian Arab Republic,SYR,41.4096,69.821,10.8,1179.85829624169,1.42218008767019,..,974.575471771222,..,966.431951532227
2014,YR2014,Tajikistan,TJK,53.0872,69.874,16.8,1104.17235837941,0.554961271906557,223.15707397,1499.48599437672,138.77025537,1193.7629866179
2014,YR2014,Tanzania,TZA,121.25,62.288,22.8,1030.07763671875,0.21436908223286,87.45562744,103.681777965553,22.72230624,822.537780761719
2014,YR2014,Thailand,THA,48.901,75.747,6.4,5951.88348654008,3.75226016397858,570.36523438,2538.79571262759,73.32661845,4524.02060232328
2014,YR2014,Timor-Leste,TLS,36.8246,68.197,22.4,1232.45033563734,0.451320001558136,206.88726807,..,16.35665721,..
2014,YR2014,Togo,TGO,90.6786,59.58,27.4,640.934219628827,0.222751569295784,90.96583557,154.665237320778,52.17531059,530.48103900592
2014,YR2014,Tonga,TON,15.826,70.427,5.4,4354.24436028041,1.08886094655627,298.46313477,..,34.07774537,4010.32972560082
2014,YR2014,Trinidad and Tobago,TTO,32.919,72.768,12.8,20290.5197094005,16.1780828939736,1544.84777832,7092.95864385978,661.68094987,15081.2632105366
2014,YR2014,Tunisia,TUN,7.6904,75.734,12,4543.9922759811,2.70717462387127,711.109375,1454.64307553107,270.25506679,3753.28020897071
2014,YR2014,Turkiye,TUR,29.3694,76.172,6.7,12157.9904337823,4.41076356068815,1041.94580078,2847.22389293323,184.68928544,10267.0078219403
2014,YR2014,Turkmenistan,TKM,25.6402,67.552,23,7962.24492480061,13.061794640398,741.70385742,2678.7654738358,505.9042917,..
2014,YR2014,Turks and Caicos Islands,TCA,..,..,..,23778.5191258375,..,..,..,..,21795.0151368406
2014,YR2014,Tuvalu,TUV,..,..,13,3532.27831244697,0.911327784241555,554.41442871,..,3.61059513,..
2014,YR2014,Uganda,UGA,126.6672,60.669,22.7,883.528744499561,0.111347325172227,121.65574646,..,48.84044767,655.891499715579
2014,YR2014,Ukraine,UKR,26.2562,71.1865853658537,5.8,3104.64331054688,5.25113053989895,736.28735352,3418.56931705593,354.65960138,2647.71655273438
2014,YR2014,United Arab Emirates,ARE,12.6804,77.095,4.2,43751.8173110723,20.0516979702415,2672.52563477,11088.3418625766,475.91875306,39335.0579993357
2014,YR2014,United Kingdom,GBR,16.4354,81.3048780487805,2.7,47787.2412984884,6.4332077800625,4124.46435547,5130.39025330028,656.96099823,39592.1547386144
2014,YR2014,United States,USA,24.7062,78.8414634146341,4,55123.8497869046,16.0409210313094,8939.39648438,12993.9655794706,1066.66680535,47523.0036713461
2014,YR2014,Uruguay,URY,59.8826,77.244,5.2,16831.9481943721,1.91151789518942,1762.25927734,3085.18988283572,301.26600818,13393.2742492106
2014,YR2014,Uzbekistan,UZB,23.79,70.671,11.2,2628.46000757936,3.4095528191829,290.91595459,1645.44162925056,132.10466731,2185.61051881617
2014,YR2014,Vanuatu,VUT,51.3012,69.719,12.2,2926.67995992932,0.606317818255173,103.53594971,..,9.15413175,2706.05428896398
2014,YR2014,"Venezuela, RB",VEN,86.8268,72.762,11.3,16055.6453173826,5.96612077949689,1045.80285645,2719.13834892439,311.46848227,11810.4928520667
2014,YR2014,Vietnam,VNM,34.0082,75.056,11.2,2545.41676778941,1.97211211956742,332.25540161,1423.69991010082,138.62449866,1599.65130426881
2014,YR2014,Virgin Islands (U.S.),VIR,39.003,78.8682926829268,..,33045.3643795999,..,..,..,..,..
2014,YR2014,West Bank and Gaza,PSE,57.5816,73.303,12.1,3352.11259506043,..,..,..,..,..
2014,YR2014,"Yemen, Rep.",YEM,64.744,66.066,28.1,1674.00257166372,1.06221128242536,176.79798889,219.799896900062,135.10366019,1422.19204129011
2014,YR2014,Zambia,ZMB,130.0624,60.831,25.4,1762.42781692474,0.304549551881669,135.53363037,717.34730460338,18.73039673,1409.72051723286
2014,YR2014,Zimbabwe,ZWE,99.7598,58.41,28.2,1434.89627731806,0.889104126290036,212.49003601,609.124651957685,52.76499943,1231.14042787479
